Year,Site,Transect,Code,Species,Common name,Family,Length cm,a,b,Biomass
2017,Windsock,1,NA,Cephalopholis cruentata,Graysby,Serranidae,13,0.0135,3.0439,33.19
2017,18th Palm,6,NA,Cephalopholis cruentata,Graysby,Serranidae,13,0.0135,3.0439,33.19
2017,18th Palm,7,NA,Cephalopholis cruentata,Graysby,Serranidae,13,0.0135,3.0439,33.19
2017,Reef Scientifico,6,NA,Cephalopholis cruentata,Graysby,Serranidae,13,0.0135,3.0439,33.19
2017,Barcadera,1,NA,Cephalopholis cruentata,Graysby,Serranidae,13,0.0135,3.0439,33.19
2017,Karpata,7,NA,Cephalopholis cruentata,Graysby,Serranidae,13,0.0135,3.0439,33.19
2017,No Dive Reserve,6,NA,Cephalopholis cruentata,Graysby,Serranidae,13,0.0135,3.0439,33.19
2015,Bachelor's Beach,3,CrF,Paranthias furcifer,Creole Fish,Serranidae,13,0.0135,3.043,33.12
2015,Barcadera,1,CrF,Paranthias furcifer,Creole Fish,Serranidae,13,0.0135,3.043,33.12
2017,Reef Scientifico,6,NA,Paranthias furcifer,Creole Fish,Serranidae,13,0.0135,3.043,33.12
2017,18th Palm,4,NA,Synodus intermedius,Lizardfish,Synodontidae,15,0.0099,2.99,32.52
2015,Bachelor's Beach,1,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Bachelor's Beach,2,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Bachelor's Beach,3,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Bachelor's Beach,4,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,18th Palm,2,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,18th Palm,2,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,18th Palm,3,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Calabas,1,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Calabas,1,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Calabas,4,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Front Porch,1,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Front Porch,5,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Forest,1,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Forest,1,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Barcadera,1,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Oil Slick Leap,2,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Oil Slick Leap,2,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Oil Slick Leap,4,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,No Dive Reserve,3,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,No Dive Reserve,4,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Bachelor's Beach,2,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Bachelor's Beach,3,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Bachelor's Beach,3,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Windsock,1,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Windsock,1,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,18th Palm,3,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,18th Palm,3,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Calabas,3,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Calabas,4,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Reef Scientifico,4,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Barcadera,7,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Oil Slick Leap,2,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Oil Slick Leap,6,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Oil Slick Leap,6,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Oil Slick Leap,6,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Oil Slick Leap,6,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Oil Slick Leap,6,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Oil Slick Leap,6,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2017,Karpata,5,NA,Haemulon flavolineatum,French Grunt,Haemulidae,12,0.0127,3.1581,32.51
2015,Bachelor's Beach,3,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Windsock,1,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Windsock,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Windsock,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Windsock,5,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Windsock,5,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Calabas,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Calabas,3,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Front Porch,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Front Porch,5,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Reef Scientifico,5,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Reef Scientifico,5,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,1,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,1,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Oil Slick Leap,2,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,8,0.111,2.72,31.75
2015,Windsock,3,ScH,Lutjanus apodus,Schoolmaster,Lutjanidae,12,0.0194,2.9779,31.73
2015,No Dive Reserve,2,ScH,Lutjanus apodus,Schoolmaster,Lutjanidae,12,0.0194,2.9779,31.73
2017,18th Palm,2,NA,Lutjanus apodus,Schoolmaster,Lutjanidae,12,0.0194,2.9779,31.73
2017,Reef Scientifico,5,NA,Lutjanus apodus,Schoolmaster,Lutjanidae,12,0.0194,2.9779,31.73
2015,Reef Scientifico,1,PuD,Halichoeres radiatus,Puddingwife,Labridae,13,0.0131,3.038,31.73
2017,Barcadera,7,NA,Halichoeres radiatus,Puddingwife,Labridae,13,0.0131,3.038,31.73
2015,Windsock,3,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Front Porch,3,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Front Porch,3,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Forest,1,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Forest,1,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Forest,1,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Oil Slick Leap,2,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Oil Slick Leap,3,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Oil Slick Leap,3,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,Karpata,2,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,No Dive Reserve,2,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,No Dive Reserve,3,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,No Dive Reserve,3,SgM,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Bachelor's Beach,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Windsock,6,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Windsock,6,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Calabas,1,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,3,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,4,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,4,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,4,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2017,Front Porch,4,NA,Abudefduf saxatilis,Sergeant Major,Pomacentridae,10,0.0227,3.142,31.48
2015,18th Palm,1,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,18th Palm,4,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,Calabas,3,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,Calabas,5,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,Forest,1,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,Forest,1,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,Oil Slick Leap,1,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,Karpata,5,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2015,No Dive Reserve,3,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.0098,3.14,30.74
2017,Reef Scientifico,7,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Reef Scientifico,7,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Reef Scientifico,7,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Barcadera,1,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Oil Slick Leap,6,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Oil Slick Leap,6,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Karpata,6,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Karpata,6,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2017,Karpata,7,NA,Mulloidichthys martinicus,Goatfish,Mullidae,13,0.00977,3.14,30.74
2015,Calabas,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,13,0.01,3.13,30.66
2015,Calabas,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,13,0.01,3.13,30.66
2017,Barcadera,7,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,13,0.01,3.13,30.66
2017,Karpata,1,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,13,0.01,3.13,30.66
2017,Karpata,2,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,13,0.01,3.13,30.66
2015,Bachelor's Beach,2,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,Windsock,5,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,Front Porch,5,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,Forest,3,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,Forest,3,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,Reef Scientifico,3,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,Barcadera,2,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,Barcadera,3,BdB,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2017,Barcadera,2,NA,Chaetodan striatus,Banded Butterflyfish,Chaetodontidae,10,0.0222,3.1395,30.61
2015,18th Palm,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2015,Reef Scientifico,4,CrW,Clepticus parrae,Creole Wrasse,Labridae,14,0.0098,3.05,30.59
2017,Bachelor's Beach,5,NA,Cephalopholis fulva,Coney,Serranidae,12,0.0175,3,30.24
2017,Reef Scientifico,3,NA,Cephalopholis fulva,Coney,Serranidae,12,0.0175,3,30.24
2017,Reef Scientifico,7,NA,Cephalopholis fulva,Coney,Serranidae,12,0.0175,3,30.24
2015,Reef Scientifico,4,BaJ,Caranx ruber,Bar Jack,Carangidae,13,0.0074,3.237,29.86
2015,Barcadera,2,BaJ,Caranx ruber,Bar Jack,Carangidae,13,0.0074,3.237,29.86
2015,Karpata,4,BaJ,Caranx ruber,Bar Jack,Carangidae,13,0.0074,3.237,29.86
2017,Windsock,2,NA,Caranx ruber,Bar Jack,Carangidae,13,0.0074,3.237,29.86
2017,Windsock,2,NA,Caranx ruber,Bar Jack,Carangidae,13,0.0074,3.237,29.86
2017,Forest,6,NA,Lactophyrs triqueter,Smooth Trunkfish,Ostraciidae,10,0.04898,2.78,29.51
2017,Reef Scientifico,5,NA,Lactophyrs triqueter,Smooth Trunkfish,Ostraciidae,10,0.04898,2.78,29.51
2017,Reef Scientifico,5,NA,Lactophyrs triqueter,Smooth Trunkfish,Ostraciidae,10,0.04898,2.78,29.51
2017,Karpata,5,NA,Lactophyrs triqueter,Smooth Trunkfish,Ostraciidae,10,0.04898,2.78,29.51
2015,Windsock,2,MgS,Lutjanus mahogoni,Mahogany Snapper,Lutjanidae,11,0.0429,2.719,29.11
2015,Windsock,5,MgS,Lutjanus mahogoni,Mahogany Snapper,Lutjanidae,11,0.0429,2.719,29.11
2015,18th Palm,4,MgS,Lutjanus mahogoni,Mahogany Snapper,Lutjanidae,11,0.0429,2.719,29.11
2015,18th Palm,5,MgS,Lutjanus mahogoni,Mahogany Snapper,Lutjanidae,11,0.0429,2.719,29.11
2015,Calabas,3,MgS,Lutjanus mahogoni,Mahogany Snapper,Lutjanidae,11,0.0429,2.719,29.11
