Date,Site,Transect,Code,Species,length (cm),Phase,a,b,Biomass,Family
2013,Windsock,10,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Windsock,10,qup,Scarus vetula,10,i,-5.0162,3.1109,16.05461887,Scaridae
2013,Windsock,10,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2013,Windsock,10,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2013,Windsock,10,qup,Scarus vetula,33,t,-5.0162,3.1109,658.6353186,Scaridae
2013,Windsock,10,rdp,Sparisoma aurofrenatum,22,t,-4.0781,2.7438,223.3774617,Scaridae
2013,Windsock,10,stop,Sparisoma viride,10,i,-4.4317,2.9051,23.90561935,Scaridae
2013,Windsock,10,stop,Sparisoma viride,17,i,-4.4317,2.9051,111.6804516,Scaridae
2013,Windsock,10,stop,Sparisoma viride,18,i,-4.4317,2.9051,131.8536494,Scaridae
2013,Windsock,10,stop,Sparisoma viride,20,i,-4.4317,2.9051,179.0697554,Scaridae
2013,Windsock,10,stop,Sparisoma viride,23,i,-4.4317,2.9051,268.7543711,Scaridae
2013,Windsock,10,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2013,Windsock,10,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Windsock,10,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2015,Bachelor's Beach,1,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2015,Bachelor's Beach,1,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2015,Bachelor's Beach,1,ytd,Microspathodon chrysurus,14,,-4.7033,3.0825,81.68450281,Pomacentridae
2015,Bachelor's Beach,1,strp,Scarus iseri,23,t,-4.8887,3.0548,211.7903624,Scaridae
2015,Bachelor's Beach,1,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2015,Bachelor's Beach,1,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,1,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,1,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,1,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,1,qup,Scarus vetula,19,i,-5.0162,3.1109,118.2427651,Scaridae
2015,Bachelor's Beach,1,qup,Scarus vetula,20,i,-5.0162,3.1109,138.6992822,Scaridae
2015,Bachelor's Beach,1,qup,Scarus vetula,22,i,-5.0162,3.1109,186.5703893,Scaridae
2015,Bachelor's Beach,1,qup,Scarus vetula,27,i,-5.0162,3.1109,352.8007778,Scaridae
2015,Bachelor's Beach,1,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2015,Bachelor's Beach,1,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2015,Bachelor's Beach,1,rdp,Sparisoma aurofrenatum,20,t,-4.0781,2.7438,171.9753104,Scaridae
2015,Bachelor's Beach,1,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,1,stop,Sparisoma viride,14,i,-4.4317,2.9051,63.53551528,Scaridae
2015,Bachelor's Beach,1,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2015,Bachelor's Beach,1,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2015,Bachelor's Beach,1,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,2,ocs,Acanthurus bahianus,12,,-4.6005,2.9752,38.50171219,Acanthuridae
2015,Bachelor's Beach,2,ocs,Acanthurus bahianus,13,,-4.6005,2.9752,48.85446501,Acanthuridae
2015,Bachelor's Beach,2,ocs,Acanthurus bahianus,17,,-4.6005,2.9752,108.5254589,Acanthuridae
2015,Bachelor's Beach,2,dcf,Acanthurus chirurgus,19,,-2.4262,2.0768,202.4489266,Acanthuridae
2015,Bachelor's Beach,2,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2015,Bachelor's Beach,2,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2015,Bachelor's Beach,2,prp,Scarus taeniopterus,20,t,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,2,qup,Scarus vetula,24,i,-5.0162,3.1109,244.5677296,Scaridae
2015,Bachelor's Beach,2,qup,Scarus vetula,33,t,-5.0162,3.1109,658.6353186,Scaridae
2015,Bachelor's Beach,2,rdp,Sparisoma aurofrenatum,19,i,-4.0781,2.7438,149.3977753,Scaridae
2015,Bachelor's Beach,2,rdp,Sparisoma aurofrenatum,22,t,-4.0781,2.7438,223.3774617,Scaridae
2015,Bachelor's Beach,2,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,2,stop,Sparisoma viride,19,i,-4.4317,2.9051,154.2790962,Scaridae
2015,Bachelor's Beach,2,stop,Sparisoma viride,23,i,-4.4317,2.9051,268.7543711,Scaridae
2015,Bachelor's Beach,2,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2015,Bachelor's Beach,3,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
2015,Bachelor's Beach,3,blt,Acanthurus coeruleus,19,,-2.8242,2.2638,215.9943554,Acanthuridae
2015,Bachelor's Beach,3,strp,Scarus iseri,23,t,-4.8887,3.0548,211.7903624,Scaridae
2015,Bachelor's Beach,3,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,3,qup,Scarus vetula,31,i,-5.0162,3.1109,542.2219485,Scaridae
2015,Bachelor's Beach,3,qup,Scarus vetula,31,i,-5.0162,3.1109,542.2219485,Scaridae
2015,Bachelor's Beach,3,stop,Sparisoma viride,27,i,-4.4317,2.9051,428.2080932,Scaridae
2015,Bachelor's Beach,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,3,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2015,Bachelor's Beach,3,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2015,Bachelor's Beach,4,ocs,Acanthurus bahianus,14,,-4.6005,2.9752,60.90600752,Acanthuridae
2015,Bachelor's Beach,4,ocs,Acanthurus bahianus,16,,-4.6005,2.9752,90.61451544,Acanthuridae
2015,Bachelor's Beach,4,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2015,Bachelor's Beach,4,blt,Acanthurus coeruleus,16,,-2.8242,2.2638,146.3817102,Acanthuridae
2015,Bachelor's Beach,4,blt,Acanthurus coeruleus,16,,-2.8242,2.2638,146.3817102,Acanthuridae
2015,Bachelor's Beach,4,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2015,Bachelor's Beach,4,strp,Scarus iseri,23,t,-4.8887,3.0548,211.7903624,Scaridae
2015,Bachelor's Beach,4,prp,Scarus taeniopterus,20,t,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,4,qup,Scarus vetula,24,i,-5.0162,3.1109,244.5677296,Scaridae
2015,Bachelor's Beach,4,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2015,Bachelor's Beach,4,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2015,Bachelor's Beach,4,rdp,Sparisoma aurofrenatum,20,t,-4.0781,2.7438,171.9753104,Scaridae
2015,Bachelor's Beach,4,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,5,ocs,Acanthurus bahianus,17,,-4.6005,2.9752,108.5254589,Acanthuridae
2015,Bachelor's Beach,5,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Bachelor's Beach,5,blt,Acanthurus coeruleus,19,,-2.8242,2.2638,215.9943554,Acanthuridae
2015,Bachelor's Beach,5,ytd,Microspathodon chrysurus,15,,-4.7033,3.0825,101.0418539,Pomacentridae
2015,Bachelor's Beach,5,ytd,Microspathodon chrysurus,17,,-4.7033,3.0825,148.613684,Pomacentridae
2015,Bachelor's Beach,5,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,5,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2015,Bachelor's Beach,5,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2015,Bachelor's Beach,5,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2015,Bachelor's Beach,5,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,5,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,5,rtp,Sparisoma chrysopterum,32,t,-3.0509,2.3192,574.1744059,Scaridae
2015,Bachelor's Beach,5,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,5,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,6,dcf,Acanthurus chirurgus,19,,-2.4262,2.0768,202.4489266,Acanthuridae
2015,Bachelor's Beach,6,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2015,Bachelor's Beach,6,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Bachelor's Beach,6,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2015,Bachelor's Beach,6,ytd,Microspathodon chrysurus,15,,-4.7033,3.0825,101.0418539,Pomacentridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,22,i,-3.2257,2.3852,229.8510957,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,5,j,-3.2257,2.3852,6.709393357,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,5,j,-3.2257,2.3852,6.709393357,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,6,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,6,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2015,Bachelor's Beach,6,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,7,blt,Acanthurus coeruleus,17,j,-2.8242,2.2638,167.9152994,Acanthuridae
2015,Bachelor's Beach,7,blt,Acanthurus coeruleus,13,,-2.8242,2.2638,91.48396118,Acanthuridae
2015,Bachelor's Beach,7,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,5,j,-3.2257,2.3852,6.709393357,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,6,j,-3.2257,2.3852,10.36445243,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,7,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,7,qup,Scarus vetula,22,i,-5.0162,3.1109,186.5703893,Scaridae
2015,Bachelor's Beach,7,qup,Scarus vetula,10,j,-5.0162,3.1109,16.05461887,Scaridae
2015,Bachelor's Beach,7,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2015,Bachelor's Beach,7,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2015,Bachelor's Beach,8,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Bachelor's Beach,8,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Bachelor's Beach,8,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Bachelor's Beach,8,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,8,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,8,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,8,prp,Scarus taeniopterus,8,j,-3.2257,2.3852,20.58496993,Scaridae
2015,Bachelor's Beach,8,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,8,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,8,qup,Scarus vetula,8,i,-5.0162,3.1109,8.019044814,Scaridae
2015,Bachelor's Beach,8,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2015,Bachelor's Beach,8,qup,Scarus vetula,33,t,-5.0162,3.1109,658.6353186,Scaridae
2015,Bachelor's Beach,8,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2015,Bachelor's Beach,8,rdp,Sparisoma aurofrenatum,17,i,-4.0781,2.7438,110.1046728,Scaridae
2015,Bachelor's Beach,8,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,8,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Bachelor's Beach,8,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,8,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Bachelor's Beach,9,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Bachelor's Beach,9,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Bachelor's Beach,9,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,6,i,-3.2257,2.3852,10.36445243,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,7,i,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,7,i,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2015,Bachelor's Beach,9,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Bachelor's Beach,9,qup,Scarus vetula,20,i,-5.0162,3.1109,138.6992822,Scaridae
2015,Bachelor's Beach,9,qup,Scarus vetula,20,i,-5.0162,3.1109,138.6992822,Scaridae
2015,Bachelor's Beach,9,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2015,Bachelor's Beach,9,rdp,Sparisoma aurofrenatum,20,i,-4.0781,2.7438,171.9753104,Scaridae
2015,Bachelor's Beach,9,stop,Sparisoma viride,20,i,-4.4317,2.9051,179.0697554,Scaridae
2015,Bachelor's Beach,9,stop,Sparisoma viride,22,i,-4.4317,2.9051,236.1957779,Scaridae
2015,Bachelor's Beach,9,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2015,Bachelor's Beach,10,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Bachelor's Beach,10,ocs,Acanthurus bahianus,16,,-4.6005,2.9752,90.61451544,Acanthuridae
2015,Bachelor's Beach,10,dcf,Acanthurus chirurgus,15,,-2.4262,2.0768,123.9099914,Acanthuridae
2015,Bachelor's Beach,10,blt,Acanthurus coeruleus,13,,-2.8242,2.2638,91.48396118,Acanthuridae
2015,Bachelor's Beach,10,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2015,Bachelor's Beach,10,strp,Scarus iseri,24,t,-4.8887,3.0548,241.1955557,Scaridae
2015,Bachelor's Beach,10,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2015,Bachelor's Beach,10,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2015,Bachelor's Beach,10,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Bachelor's Beach,10,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2015,Bachelor's Beach,10,qup,Scarus vetula,25,i,-5.0162,3.1109,277.684458,Scaridae
2015,Bachelor's Beach,10,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2015,Bachelor's Beach,10,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2015,Bachelor's Beach,10,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2015,Bachelor's Beach,10,rtp,Sparisoma chrysopterum,30,t,-3.0509,2.3192,494.3557773,Scaridae
2015,Bachelor's Beach,10,stop,Sparisoma viride,22,i,-4.4317,2.9051,236.1957779,Scaridae
2015,Barcadera,1,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2015,Barcadera,1,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2015,Barcadera,1,strp,Scarus iseri,13,i,-4.8887,3.0548,37.06586611,Scaridae
2015,Barcadera,1,strp,Scarus iseri,14,i,-4.8887,3.0548,46.48276173,Scaridae
2015,Barcadera,1,strp,Scarus iseri,14,i,-4.8887,3.0548,46.48276173,Scaridae
2015,Barcadera,1,strp,Scarus iseri,15,i,-4.8887,3.0548,57.38832884,Scaridae
2015,Barcadera,1,strp,Scarus iseri,15,i,-4.8887,3.0548,57.38832884,Scaridae
2015,Barcadera,1,strp,Scarus iseri,23,t,-4.8887,3.0548,211.7903624,Scaridae
2015,Barcadera,1,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Barcadera,1,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2015,Barcadera,1,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2015,Barcadera,1,stop,Sparisoma viride,29,i,-4.4317,2.9051,527.0021945,Scaridae
2015,Barcadera,1,stop,Sparisoma viride,29,i,-4.4317,2.9051,527.0021945,Scaridae
2015,Barcadera,1,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Barcadera,1,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Barcadera,1,stop,Sparisoma viride,34,t,-4.4317,2.9051,836.5644437,Scaridae
2015,Barcadera,2,blt,Acanthurus coeruleus,16,,-2.8242,2.2638,146.3817102,Acanthuridae
2015,Barcadera,2,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2015,Barcadera,2,strp,Scarus iseri,24,t,-4.8887,3.0548,241.1955557,Scaridae
2015,Barcadera,2,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Barcadera,2,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2015,Barcadera,2,qup,Scarus vetula,30,i,-5.0162,3.1109,489.6395739,Scaridae
2015,Barcadera,2,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2015,Barcadera,2,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2015,Barcadera,2,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2015,Barcadera,2,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2015,Barcadera,2,stop,Sparisoma viride,31,i,-4.4317,2.9051,639.668341,Scaridae
2015,Barcadera,3,ytd,Microspathodon chrysurus,14,,-4.7033,3.0825,81.68450281,Pomacentridae
2015,Barcadera,3,strp,Scarus iseri,25,t,-4.8887,3.0548,273.2292176,Scaridae
2015,Barcadera,3,prp,Scarus taeniopterus,11,i,-3.2257,2.3852,43.99768567,Scaridae
2015,Barcadera,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2015,Barcadera,3,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2015,Barcadera,3,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Barcadera,3,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2015,Barcadera,3,qup,Scarus vetula,29,i,-5.0162,3.1109,440.6298673,Scaridae
2015,Barcadera,3,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2015,Barcadera,3,stop,Sparisoma viride,28,t,-4.4317,2.9051,475.925305,Scaridae
2015,Barcadera,4,strp,Scarus iseri,13,i,-4.8887,3.0548,37.06586611,Scaridae
2015,Barcadera,4,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2015,Barcadera,4,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2015,Barcadera,4,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2015,Barcadera,4,qup,Scarus vetula,29,i,-5.0162,3.1109,440.6298673,Scaridae
2015,Barcadera,4,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2015,Barcadera,4,qup,Scarus vetula,33,t,-5.0162,3.1109,658.6353186,Scaridae
2015,Barcadera,4,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2015,Barcadera,4,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2015,Barcadera,4,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2015,Barcadera,4,stop,Sparisoma viride,33,i,-4.4317,2.9051,767.069733,Scaridae
2015,Barcadera,4,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2015,Barcadera,5,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
