Diver,Date,Site,Management,Dive number,Transect number,Species Code,Common name,Species,Functional Feeding Group,Family,Length (cm),Number,Phase,a,b,weight (g),num x weight (g)
MWW,3/8/17,Barcadera,Control,9,3,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Herbivores,Scaridae,30,1,,0.01072,3.09,393.0967583,393.0967583
MWW,3/8/17,Barcadera,Control,9,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,32,1,t,0.0138,3.03,501.74554,501.74554
MWW,3/8/17,Barcadera,Control,9,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,21,1,i,0.0138,3.03,140.0243449,140.0243449
MWW,3/8/17,Barcadera,Control,9,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,23,1,i,0.0138,3.03,184.4651926,184.4651926
MWW,3/8/17,Barcadera,Control,9,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,22,1,i,0.0138,3.04,166.2815393,166.2815393
MWW,3/8/17,Barcadera,Control,9,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,i,0.0138,3.04,426.9015196,426.9015196
MWW,3/8/17,Barcadera,Control,9,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,5,i,0.0335,2.7086,28.06177448,140.3088724
MWW,3/8/17,Barcadera,Control,9,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,13,1,i,0.0335,2.7086,34.85553644,34.85553644
MWW,3/8/17,Barcadera,Control,9,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,16,3,i,0.0335,2.7086,61.16798752,183.5039626
MWW,3/8/17,Barcadera,Control,9,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,13,1,i,0.0335,2.7086,34.85553644,34.85553644
MWW,3/8/17,Barcadera,Control,9,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,13,1,,0.01259,2.99,26.9597806,26.9597806
MWW,3/8/17,Barcadera,Control,9,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,15,4,,0.01259,2.99,41.35600648,165.4240259
MWW,3/8/17,Barcadera,Control,9,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,13,1,,0.01259,2.99,26.9597806,26.9597806
MWW,3/8/17,Barcadera,Control,9,3,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Herbivores,Pomacentridae,15,1,,0.02291,3.02,81.62452961,81.62452961
MWW,3/8/17,Barcadera,Control,9,3,4eb,Foureye Butterflyfish,Chaetodon capistratus,Carnivores,Chaetodontidae,6,1,,0.02512,3.1,6.490654786,6.490654786
MWW,3/8/17,Barcadera,Control,9,3,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,10,1,,0.01778,3.03,19.05161325,19.05161325
MWW,3/8/17,Barcadera,Control,9,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,19,1,t,0.01072,3.12,104.6901978,104.6901978
MWW,3/8/17,Barcadera,Control,9,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,8,1,j,0.01072,3.12,7.044262718,7.044262718
MWW,3/8/17,Barcadera,Control,9,3,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,12,1,,0.01778,3.03,33.10174831,33.10174831
MWW,3/8/17,Barcadera,Control,9,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Carnivores,Lutjanidae,21,1,,0.01698,2.96,139.221657,139.221657
MWW,3/8/17,Barcadera,Control,9,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,20,1,i,0.0138,3.04,124.4544051,124.4544051
MWW,3/8/17,Barcadera,Control,9,3,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,13,1,,0.01585,2.97,32.24341425,32.24341425
MWW,3/8/17,Barcadera,Control,9,3,blg,Blue Stripped Grunt,Haemulon sciurus,Carnivores,Haemulidae,22,1,,0.01549,2.98,155.0497273,155.0497273
MWW,3/8/17,Barcadera,Control,9,3,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,12,1,,0.01778,3.03,33.10174831,33.10174831
MWW,3/8/17,Barcadera,Control,9,3,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,5,1,,0.02239,2.96,2.624250608,2.624250608
MWW,3/8/17,Barcadera,Control,9,3,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,8,1,,0.02239,2.96,10.54873677,10.54873677
MWW,3/8/17,Barcadera,Control,9,3,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,4,1,,0.02239,2.96,1.355662765,1.355662765
MWW,3/8/17,Barcadera,Control,9,3,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,5,15,,0.01479,2.98,1.790188599,26.85282898
MWW,3/8/17,Barcadera,Control,9,3,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,8,30,,0.01479,2.98,7.264008358,217.9202507
MWW,3/8/17,Barcadera,Control,9,3,blc,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,7,20,,0.01479,2.98,4.879331593,97.58663187
MWW,3/8/17,Barcadera,Control,9,3,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,16,1,,0.01122,3.07,55.80090001,55.80090001
MWW,3/8/17,Barcadera,Control,9,4,blm,Black Margate,Anisotremus surinamensis,Carnivores,Haemulidae,35,5,,0.0166,3.05,850.1892773,4250.946387
MWW,3/8/17,Barcadera,Control,9,4,blm,Black Margate,Anisotremus surinamensis,Carnivores,Haemulidae,25,5,,0.0166,3.05,304.6667884,1523.333942
MWW,3/8/17,Barcadera,Control,9,4,blm,Black Margate,Anisotremus surinamensis,Carnivores,Haemulidae,30,5,,0.0166,3.05,531.285441,2656.427205
MWW,3/8/17,Barcadera,Control,9,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,21,2,t,0.0335,2.7086,127.7638496,255.5276991
MWW,3/8/17,Barcadera,Control,9,4,sph,Spanish Hogfish,Bodianus rufus,Carnivores,Labridae,20,1,,0.0144,3.0532,135.1037099,135.1037099
MWW,3/8/17,Barcadera,Control,9,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,24,1,t,0.0138,3.04,216.6313276,216.6313276
MWW,3/8/17,Barcadera,Control,9,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,25,1,t,0.0138,3.04,245.2543464,245.2543464
MWW,3/8/17,Barcadera,Control,9,4,csg,Caesar Grunt,Haemulon carbonarium,Carnivores,Haemulidae,22,1,,0.01738,2.98,173.9679961,173.9679961
MWW,3/8/17,Barcadera,Control,9,4,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,21,1,t,0.01096,3.01,104.6382894,104.6382894
MWW,3/8/17,Barcadera,Control,9,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,19,1,t,0.01072,3.12,104.6901978,104.6901978
MWW,3/8/17,Barcadera,Control,9,4,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,18,5,,0.00977,3.12,80.60180725,403.0090362
MWW,3/8/17,Barcadera,Control,9,4,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,16,1,,0.00977,3.12,55.81474046,55.81474046
MWW,3/8/17,Barcadera,Control,9,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,24,1,i,0.0138,3.04,216.6313276,216.6313276
MWW,3/8/17,Barcadera,Control,9,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,26,1,i,0.0138,3.04,276.3109298,276.3109298
MWW,3/8/17,Barcadera,Control,9,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,18,1,i,0.0138,3.04,90.34570307,90.34570307
MWW,3/8/17,Barcadera,Control,9,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,19,1,i,0.0138,3.04,106.4853918,106.4853918
MWW,3/8/17,Barcadera,Control,9,4,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,12,1,,0.02512,2.96,39.30032333,39.30032333
MWW,3/8/17,Barcadera,Control,9,4,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,16,1,,0.02512,2.96,92.09048999,92.09048999
MWW,3/8/17,Barcadera,Control,9,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,18,1,i,0.0335,2.7086,84.15422298,84.15422298
MWW,3/8/17,Barcadera,Control,9,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,1,i,0.0335,2.7086,51.35770298,51.35770298
MWW,3/8/17,Barcadera,Control,9,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,14,1,i,0.0335,2.7086,42.60368888,42.60368888
MWW,3/8/17,Barcadera,Control,9,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,19,1,i,0.0335,2.7086,97.42643485,97.42643485
MWW,3/8/17,Barcadera,Control,9,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,16,1,i,0.0335,2.7086,61.16798752,61.16798752
MWW,3/8/17,Barcadera,Control,9,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,20,1,i,0.0335,2.7086,111.9475654,111.9475654
MWW,3/8/17,Barcadera,Control,9,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,16,1,i,0.01072,3.12,61.24196702,61.24196702
MWW,3/8/17,Barcadera,Control,9,4,dcf,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,16,1,,0.02089,2.96,76.583214,76.583214
MWW,3/8/17,Barcadera,Control,9,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,15,1,,0.01259,2.99,41.35600648,41.35600648
MWW,3/8/17,Barcadera,Control,9,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,17,3,,0.01259,2.99,60.12678811,180.3803643
MWW,3/8/17,Barcadera,Control,9,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,12,1,,0.01259,2.99,21.2215771,21.2215771
MWW,3/8/17,Barcadera,Control,9,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,14,1,,0.01259,2.99,33.64717111,33.64717111
MWW,3/8/17,Barcadera,Control,9,4,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,1,,0.01349,3,45.52875,45.52875
MWW,3/8/17,Barcadera,Control,9,4,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,20,2,,0.00977,3.12,111.9716686,223.9433372
MWW,3/8/17,Barcadera,Control,9,4,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,19,1,,0.01122,3.07,94.57283583,94.57283583
MWW,3/8/17,Barcadera,Control,9,4,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,14,1,,0.01122,3.07,37.03445231,37.03445231
MWW,3/8/17,Barcadera,Control,9,4,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,2,,0.01349,3,45.52875,91.0575
MWW,3/8/17,Barcadera,Control,9,4,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,16,1,,0.01349,3,55.25504,55.25504
MWW,3/8/17,Barcadera,Control,9,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,11,1,,0.01259,2.99,16.3602471,16.3602471
MWW,3/8/17,Barcadera,Control,9,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,15,1,,0.01259,2.99,41.35600648,41.35600648
MWW,3/8/17,Barcadera,Control,9,4,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,6,20,,0.01479,2.98,3.082186402,61.64372805
MWW,3/8/17,Barcadera,Control,9,5,yts,Yellowtail Snapper,Ocyurus chrysurus,Carnivores,Lutjanidae,38,1,,0.01479,2.95,676.5965579,676.5965579
MWW,3/8/17,Barcadera,Control,9,5,yts,Yellowtail Snapper,Ocyurus chrysurus,Carnivores,Lutjanidae,19,1,,0.01479,2.95,87.55708549,87.55708549
MWW,3/8/17,Barcadera,Control,9,5,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,16,1,,0.01122,3.07,55.80090001,55.80090001
MWW,3/8/17,Barcadera,Control,9,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,t,0.01072,3.12,122.8593948,122.8593948
MWW,3/8/17,Barcadera,Control,9,5,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,32,1,t,0.0138,3.03,501.74554,501.74554
MWW,3/8/17,Barcadera,Control,9,5,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,30,1,t,0.0138,3.03,412.6259034,412.6259034
MWW,3/8/17,Barcadera,Control,9,5,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,26,1,t,0.0138,3.04,276.3109298,276.3109298
MWW,3/8/17,Barcadera,Control,9,5,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,32,1,t,0.0138,3.04,519.4395582,519.4395582
MWW,3/8/17,Barcadera,Control,9,5,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,21,2,t,0.0335,2.7086,127.7638496,255.5276991
MWW,3/8/17,Barcadera,Control,9,5,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,19,1,t,0.0335,2.7086,97.42643485,97.42643485
MWW,3/8/17,Barcadera,Control,9,5,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,16,1,,0.0335,2.7086,61.16798752,61.16798752
MWW,3/8/17,Barcadera,Control,9,5,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,38,1,,0.01413,2.98,720.9369415,720.9369415
MWW,3/8/17,Barcadera,Control,9,5,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,16,1,,0.02512,2.96,92.09048999,92.09048999
MWW,3/8/17,Barcadera,Control,9,5,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,16,1,,0.01349,3,55.25504,55.25504
MWW,3/8/17,Barcadera,Control,9,5,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,13,1,i,0.0335,2.7086,34.85553644,34.85553644
MWW,3/8/17,Barcadera,Control,9,5,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,14,2,i,0.0335,2.7086,42.60368888,85.20737775
MWW,3/8/17,Barcadera,Control,9,5,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,10,1,,0.01122,3.07,13.18235057,13.18235057
MWW,3/8/17,Barcadera,Control,9,5,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,18,1,,0.01122,3.07,80.10865638,80.10865638
MWW,3/8/17,Barcadera,Control,9,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/8/17,Barcadera,Control,9,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,6,1,,0.01,3.13,2.72654967,2.72654967
MWW,3/8/17,Barcadera,Control,9,5,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Herbivores,Pomacentridae,16,1,,0.02291,3.02,99.18989643,99.18989643
MWW,3/8/17,Barcadera,Control,9,5,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,16,1,,0.01259,2.99,50.15849283,50.15849283
MWW,3/8/17,Barcadera,Control,9,5,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,13,1,,0.01259,2.99,26.9597806,26.9597806
MWW,3/8/17,Barcadera,Control,9,5,blc,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,5,40,,0.01479,2.98,1.790188599,71.60754395
MWW,3/8/17,Barcadera,Control,9,5,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,2,,0.01349,3,45.52875,91.0575
MWW,3/8/17,Barcadera,Control,9,5,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,8,30,,0.01479,2.98,7.264008358,217.9202507
MWW,3/8/17,Barcadera,Control,9,5,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,26,1,,0.01698,2.95,253.5765346,253.5765346
MWW,3/8/17,Barcadera,Control,9,5,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,18,1,i,0.0335,2.7086,84.15422298,84.15422298
MWW,3/8/17,Barcadera,Control,9,5,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,14,1,i,0.0335,2.7086,42.60368888,42.60368888
MWW,3/8/17,Barcadera,Control,9,5,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,31,1,,0.0001,3.554,19.96638586,19.96638586
MWW,3/8/17,Barcadera,Control,9,5,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,22,1,i,0.0138,3.03,161.2203313,161.2203313
MWW,3/8/17,Barcadera,Control,9,5,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,20,1,i,0.0138,3.03,120.7813761,120.7813761
MWW,3/8/17,Barcadera,Control,9,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,8,1,,0.01,3.13,6.709214228,6.709214228
MWW,3/8/17,Barcadera,Control,9,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/8/17,Barcadera,Control,9,5,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,10,1,,0.01778,3.03,19.05161325,19.05161325
MWW,3/8/17,Barcadera,Control,9,6,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,28,1,t,0.0138,3.03,334.7864879,334.7864879
MWW,3/8/17,Barcadera,Control,9,6,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,26,1,t,0.0138,3.03,267.4535278,267.4535278
MWW,3/8/17,Barcadera,Control,9,6,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,30,1,t,0.0138,3.03,412.6259034,412.6259034
MWW,3/8/17,Barcadera,Control,9,6,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,18,1,t,0.0335,2.7086,84.15422298,84.15422298
MWW,3/8/17,Barcadera,Control,9,6,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,22,1,t,0.0335,2.7086,144.9208526,144.9208526
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,26,2,t,0.0138,3.04,276.3109298,552.6218595
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,t,0.0138,3.04,426.9015196,426.9015196
MWW,3/8/17,Barcadera,Control,9,6,blg,Blue Stripped Grunt,Haemulon sciurus,Carnivores,Haemulidae,22,1,,0.01549,2.98,155.0497273,155.0497273
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,22,1,i,0.0138,3.04,166.2815393,166.2815393
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,21,1,i,0.0138,3.04,144.3529762,144.3529762
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,12,1,i,0.0138,3.04,26.33844157,26.33844157
MWW,3/8/17,Barcadera,Control,9,6,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,14,1,,0.01122,3.07,37.03445231,37.03445231
MWW,3/8/17,Barcadera,Control,9,6,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,20,1,,0.01122,3.07,110.7018666,110.7018666
MWW,3/8/17,Barcadera,Control,9,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Herbivores,Pomacentridae,15,1,,0.02291,3.02,81.62452961,81.62452961
MWW,3/8/17,Barcadera,Control,9,6,rkb,Rock Beauty,Holacanthus tricolour,Omnivores,Pomacanthidae,12,1,,0.03388,2.91,46.81239141,46.81239141
MWW,3/8/17,Barcadera,Control,9,6,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,10,1,,0.00891,3.01,9.117540561,9.117540561
MWW,3/8/17,Barcadera,Control,9,6,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,6,8,,0.00891,3.01,1.95935427,15.67483416
MWW,3/8/17,Barcadera,Control,9,6,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,3,,0.01349,3,45.52875,136.58625
MWW,3/8/17,Barcadera,Control,9,6,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,17,2,,0.01349,3,66.27637,132.55274
MWW,3/8/17,Barcadera,Control,9,6,spd,Spotted Drum,Equetus punctatus,Carnivores,Sciaenidae,17,1,,0.00832,3.09,52.74854605,52.74854605
MWW,3/8/17,Barcadera,Control,9,6,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,12,1,,0.02512,2.96,39.30032333,39.30032333
MWW,3/8/17,Barcadera,Control,9,6,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,14,1,,0.01122,3.07,37.03445231,37.03445231
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,19,1,i,0.0138,3.04,106.4853918,106.4853918
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,24,1,i,0.0138,3.04,216.6313276,216.6313276
MWW,3/8/17,Barcadera,Control,9,6,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,1,i,0.0335,2.7086,28.06177448,28.06177448
MWW,3/8/17,Barcadera,Control,9,6,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,14,1,i,0.0335,2.7086,42.60368888,42.60368888
MWW,3/8/17,Barcadera,Control,9,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Herbivores,Pomacentridae,15,1,,0.02291,3.02,81.62452961,81.62452961
MWW,3/8/17,Barcadera,Control,9,6,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,12,1,,0.01778,3.03,33.10174831,33.10174831
MWW,3/8/17,Barcadera,Control,9,6,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,24,1,i,0.0138,3.03,209.8549167,209.8549167
MWW,3/8/17,Barcadera,Control,9,6,whf,Whitespotted Filefish,Cantherhines macrocerus,Carnivores,Monacanthidae,15,1,,0.02291,2.89,57.40223838,57.40223838
MWW,3/8/17,Barcadera,Control,9,6,mgs,Mahogany Snapper,Lutjanus mahogoni,Carnivores,Lutjanidae,17,1,,0.01698,2.96,74.48460057,74.48460057
MWW,3/8/17,Barcadera,Control,9,6,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,15,3,,0.01259,2.99,41.35600648,124.0680194
MWW,3/8/17,Barcadera,Control,9,6,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,14,1,,0.01202,3.06,38.64170288,38.64170288
MWW,3/8/17,Barcadera,Control,9,6,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,40,1,,0.0001,3.554,49.39934712,49.39934712
MWW,3/8/17,Barcadera,Control,9,6,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,4,1,,0.02239,2.96,1.355662765,1.355662765
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,22,2,i,0.0138,3.04,166.2815393,332.5630785
MWW,3/8/17,Barcadera,Control,9,6,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,12,1,i,0.0138,3.04,26.33844157,26.33844157
MWW,3/8/17,Barcadera,Control,9,6,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,11,1,,0.01778,3.03,25.43030639,25.43030639
MWW,3/8/17,Barcadera,Control,9,6,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,21,1,i,0.0138,3.03,140.0243449,140.0243449
MWW,3/8/17,Barcadera,Control,9,6,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,10,1,j,0.0335,2.7086,17.125561,17.125561
MWW,3/8/17,Barcadera,Control,9,6,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,7,90,,0.01479,2.98,4.879331593,439.1398434
MWW,3/8/17,Barcadera,Control,9,6,ocs,Ocean Surgeonfish,Acanthurus bahianus,Herbivores,Acanthuridae,14,1,,0.01862,2.91,40.29139095,40.29139095
MWW,3/8/17,Barcadera,Control,9,7,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,17,1,,0.01122,3.07,67.21574948,67.21574948
MWW,3/8/17,Barcadera,Control,9,7,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,2,t,0.0138,3.04,426.9015196,853.8030393
MWW,3/8/17,Barcadera,Control,9,7,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,32,1,t,0.0138,3.04,519.4395582,519.4395582
MWW,3/8/17,Barcadera,Control,9,7,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,25,2,,0.0138,3.04,245.2543464,490.5086929
MWW,3/8/17,Barcadera,Control,9,7,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,31,1,t,0.0138,3.03,455.727272,455.727272
MWW,3/8/17,Barcadera,Control,9,7,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,24,2,,0.0138,3.03,209.8549167,419.7098334
MWW,3/8/17,Barcadera,Control,9,7,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,20,1,,0.0335,2.7086,111.9475654,111.9475654
MWW,3/8/17,Barcadera,Control,9,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,t,0.01072,3.12,122.8593948,122.8593948
MWW,3/8/17,Barcadera,Control,9,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,19,2,t,0.01072,3.12,104.6901978,209.3803956
MWW,3/8/17,Barcadera,Control,9,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,18,1,t,0.01072,3.12,88.43923989,88.43923989
MWW,3/8/17,Barcadera,Control,9,7,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,26,1,,0.01122,3.07,247.7199794,247.7199794
MWW,3/8/17,Barcadera,Control,9,7,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,14,1,,0.01122,3.07,37.03445231,37.03445231
MWW,3/8/17,Barcadera,Control,9,7,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,16,1,,0.01122,3.07,55.80090001,55.80090001
MWW,3/8/17,Barcadera,Control,9,7,rkb,Rock Beauty,Holacanthus tricolour,Omnivores,Pomacanthidae,15,1,,0.03388,2.91,89.61257678,89.61257678
